dataset,configuration_id,base_configuration_id,feature_family,feature_capacity,feature_params,classifier,classifier_family,classifier_capacity,classifier_params,train_fraction,subset_seed,protocol_hash
UT_HAR,dwt_energy__rbf_svm__large__frac_0.20,dwt_energy__rbf_svm__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",rbf_svm,kernel_svm,large,"{""C"": 8.0, ""gamma"": ""auto""}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__large__frac_0.40,dwt_energy__rbf_svm__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",rbf_svm,kernel_svm,large,"{""C"": 8.0, ""gamma"": ""auto""}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__large__frac_0.60,dwt_energy__rbf_svm__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",rbf_svm,kernel_svm,large,"{""C"": 8.0, ""gamma"": ""auto""}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__large__frac_0.80,dwt_energy__rbf_svm__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",rbf_svm,kernel_svm,large,"{""C"": 8.0, ""gamma"": ""auto""}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__rbf_svm__large__frac_1.00,dwt_energy__rbf_svm__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",rbf_svm,kernel_svm,large,"{""C"": 8.0, ""gamma"": ""auto""}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__small__frac_0.20,dwt_energy__knn__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",knn,instance_based,small,"{""n_neighbors"": 11, ""weights"": ""uniform""}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__small__frac_0.40,dwt_energy__knn__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",knn,instance_based,small,"{""n_neighbors"": 11, ""weights"": ""uniform""}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__small__frac_0.60,dwt_energy__knn__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",knn,instance_based,small,"{""n_neighbors"": 11, ""weights"": ""uniform""}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__small__frac_0.80,dwt_energy__knn__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",knn,instance_based,small,"{""n_neighbors"": 11, ""weights"": ""uniform""}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__small__frac_1.00,dwt_energy__knn__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",knn,instance_based,small,"{""n_neighbors"": 11, ""weights"": ""uniform""}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__medium__frac_0.20,dwt_energy__knn__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",knn,instance_based,medium,"{""n_neighbors"": 7, ""weights"": ""distance""}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__medium__frac_0.40,dwt_energy__knn__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",knn,instance_based,medium,"{""n_neighbors"": 7, ""weights"": ""distance""}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__medium__frac_0.60,dwt_energy__knn__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",knn,instance_based,medium,"{""n_neighbors"": 7, ""weights"": ""distance""}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__medium__frac_0.80,dwt_energy__knn__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",knn,instance_based,medium,"{""n_neighbors"": 7, ""weights"": ""distance""}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__medium__frac_1.00,dwt_energy__knn__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",knn,instance_based,medium,"{""n_neighbors"": 7, ""weights"": ""distance""}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__large__frac_0.20,dwt_energy__knn__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",knn,instance_based,large,"{""n_neighbors"": 3, ""weights"": ""distance""}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__large__frac_0.40,dwt_energy__knn__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",knn,instance_based,large,"{""n_neighbors"": 3, ""weights"": ""distance""}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__large__frac_0.60,dwt_energy__knn__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",knn,instance_based,large,"{""n_neighbors"": 3, ""weights"": ""distance""}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__large__frac_0.80,dwt_energy__knn__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",knn,instance_based,large,"{""n_neighbors"": 3, ""weights"": ""distance""}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__knn__large__frac_1.00,dwt_energy__knn__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",knn,instance_based,large,"{""n_neighbors"": 3, ""weights"": ""distance""}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__small__frac_0.20,dwt_energy__random_forest__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",random_forest,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__small__frac_0.40,dwt_energy__random_forest__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",random_forest,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__small__frac_0.60,dwt_energy__random_forest__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",random_forest,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__small__frac_0.80,dwt_energy__random_forest__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",random_forest,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__small__frac_1.00,dwt_energy__random_forest__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",random_forest,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__medium__frac_0.20,dwt_energy__random_forest__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",random_forest,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__medium__frac_0.40,dwt_energy__random_forest__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",random_forest,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__medium__frac_0.60,dwt_energy__random_forest__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",random_forest,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__medium__frac_0.80,dwt_energy__random_forest__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",random_forest,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__medium__frac_1.00,dwt_energy__random_forest__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",random_forest,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__large__frac_0.20,dwt_energy__random_forest__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",random_forest,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__large__frac_0.40,dwt_energy__random_forest__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",random_forest,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__large__frac_0.60,dwt_energy__random_forest__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",random_forest,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__large__frac_0.80,dwt_energy__random_forest__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",random_forest,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__random_forest__large__frac_1.00,dwt_energy__random_forest__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",random_forest,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__small__frac_0.20,dwt_energy__extra_trees__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",extra_trees,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__small__frac_0.40,dwt_energy__extra_trees__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",extra_trees,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__small__frac_0.60,dwt_energy__extra_trees__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",extra_trees,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__small__frac_0.80,dwt_energy__extra_trees__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",extra_trees,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__small__frac_1.00,dwt_energy__extra_trees__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",extra_trees,tree_ensemble,small,"{""max_depth"": 8, ""n_estimators"": 100}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__medium__frac_0.20,dwt_energy__extra_trees__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",extra_trees,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__medium__frac_0.40,dwt_energy__extra_trees__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",extra_trees,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__medium__frac_0.60,dwt_energy__extra_trees__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",extra_trees,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__medium__frac_0.80,dwt_energy__extra_trees__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",extra_trees,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__medium__frac_1.00,dwt_energy__extra_trees__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",extra_trees,tree_ensemble,medium,"{""max_depth"": 16, ""n_estimators"": 300}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__large__frac_0.20,dwt_energy__extra_trees__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",extra_trees,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__large__frac_0.40,dwt_energy__extra_trees__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",extra_trees,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__large__frac_0.60,dwt_energy__extra_trees__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",extra_trees,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__large__frac_0.80,dwt_energy__extra_trees__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",extra_trees,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__extra_trees__large__frac_1.00,dwt_energy__extra_trees__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",extra_trees,tree_ensemble,large,"{""max_depth"": null, ""n_estimators"": 600}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__small__frac_0.20,dwt_energy__hist_gradient_boosting__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",hist_gradient_boosting,boosting,small,"{""learning_rate"": 0.08, ""max_iter"": 100, ""max_leaf_nodes"": 15}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__small__frac_0.40,dwt_energy__hist_gradient_boosting__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",hist_gradient_boosting,boosting,small,"{""learning_rate"": 0.08, ""max_iter"": 100, ""max_leaf_nodes"": 15}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__small__frac_0.60,dwt_energy__hist_gradient_boosting__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",hist_gradient_boosting,boosting,small,"{""learning_rate"": 0.08, ""max_iter"": 100, ""max_leaf_nodes"": 15}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__small__frac_0.80,dwt_energy__hist_gradient_boosting__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",hist_gradient_boosting,boosting,small,"{""learning_rate"": 0.08, ""max_iter"": 100, ""max_leaf_nodes"": 15}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__small__frac_1.00,dwt_energy__hist_gradient_boosting__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",hist_gradient_boosting,boosting,small,"{""learning_rate"": 0.08, ""max_iter"": 100, ""max_leaf_nodes"": 15}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__medium__frac_0.20,dwt_energy__hist_gradient_boosting__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",hist_gradient_boosting,boosting,medium,"{""learning_rate"": 0.06, ""max_iter"": 200, ""max_leaf_nodes"": 31}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__medium__frac_0.40,dwt_energy__hist_gradient_boosting__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",hist_gradient_boosting,boosting,medium,"{""learning_rate"": 0.06, ""max_iter"": 200, ""max_leaf_nodes"": 31}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__medium__frac_0.60,dwt_energy__hist_gradient_boosting__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",hist_gradient_boosting,boosting,medium,"{""learning_rate"": 0.06, ""max_iter"": 200, ""max_leaf_nodes"": 31}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__medium__frac_0.80,dwt_energy__hist_gradient_boosting__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",hist_gradient_boosting,boosting,medium,"{""learning_rate"": 0.06, ""max_iter"": 200, ""max_leaf_nodes"": 31}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__medium__frac_1.00,dwt_energy__hist_gradient_boosting__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",hist_gradient_boosting,boosting,medium,"{""learning_rate"": 0.06, ""max_iter"": 200, ""max_leaf_nodes"": 31}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__large__frac_0.20,dwt_energy__hist_gradient_boosting__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",hist_gradient_boosting,boosting,large,"{""learning_rate"": 0.04, ""max_iter"": 350, ""max_leaf_nodes"": 63}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__large__frac_0.40,dwt_energy__hist_gradient_boosting__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",hist_gradient_boosting,boosting,large,"{""learning_rate"": 0.04, ""max_iter"": 350, ""max_leaf_nodes"": 63}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__large__frac_0.60,dwt_energy__hist_gradient_boosting__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",hist_gradient_boosting,boosting,large,"{""learning_rate"": 0.04, ""max_iter"": 350, ""max_leaf_nodes"": 63}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__large__frac_0.80,dwt_energy__hist_gradient_boosting__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",hist_gradient_boosting,boosting,large,"{""learning_rate"": 0.04, ""max_iter"": 350, ""max_leaf_nodes"": 63}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__hist_gradient_boosting__large__frac_1.00,dwt_energy__hist_gradient_boosting__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",hist_gradient_boosting,boosting,large,"{""learning_rate"": 0.04, ""max_iter"": 350, ""max_leaf_nodes"": 63}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__small__frac_0.20,dwt_energy__lda__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",lda,linear_discriminant,small,"{""shrinkage"": null, ""solver"": ""svd""}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__small__frac_0.40,dwt_energy__lda__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",lda,linear_discriminant,small,"{""shrinkage"": null, ""solver"": ""svd""}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__small__frac_0.60,dwt_energy__lda__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",lda,linear_discriminant,small,"{""shrinkage"": null, ""solver"": ""svd""}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__small__frac_0.80,dwt_energy__lda__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",lda,linear_discriminant,small,"{""shrinkage"": null, ""solver"": ""svd""}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__small__frac_1.00,dwt_energy__lda__small,dwt_energy,small,"{""levels"": 2, ""wavelet"": ""haar""}",lda,linear_discriminant,small,"{""shrinkage"": null, ""solver"": ""svd""}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__medium__frac_0.20,dwt_energy__lda__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",lda,linear_discriminant,medium,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__medium__frac_0.40,dwt_energy__lda__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",lda,linear_discriminant,medium,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__medium__frac_0.60,dwt_energy__lda__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",lda,linear_discriminant,medium,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__medium__frac_0.80,dwt_energy__lda__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",lda,linear_discriminant,medium,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__medium__frac_1.00,dwt_energy__lda__medium,dwt_energy,medium,"{""levels"": 3, ""wavelet"": ""db2""}",lda,linear_discriminant,medium,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",1.0,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__large__frac_0.20,dwt_energy__lda__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",lda,linear_discriminant,large,"{""shrinkage"": ""auto"", ""solver"": ""eigen""}",0.2,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__large__frac_0.40,dwt_energy__lda__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",lda,linear_discriminant,large,"{""shrinkage"": ""auto"", ""solver"": ""eigen""}",0.4,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__large__frac_0.60,dwt_energy__lda__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",lda,linear_discriminant,large,"{""shrinkage"": ""auto"", ""solver"": ""eigen""}",0.6,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__large__frac_0.80,dwt_energy__lda__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",lda,linear_discriminant,large,"{""shrinkage"": ""auto"", ""solver"": ""eigen""}",0.8,3407,8a3568eb591e
UT_HAR,dwt_energy__lda__large__frac_1.00,dwt_energy__lda__large,dwt_energy,large,"{""levels"": 4, ""wavelet"": ""sym2""}",lda,linear_discriminant,large,"{""shrinkage"": ""auto"", ""solver"": ""eigen""}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__small__frac_0.20,stft_bands__logistic_regression__small,stft_bands,small,"{""bands"": 4, ""window"": 32}",logistic_regression,linear,small,"{""C"": 0.1, ""max_iter"": 2000}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__small__frac_0.40,stft_bands__logistic_regression__small,stft_bands,small,"{""bands"": 4, ""window"": 32}",logistic_regression,linear,small,"{""C"": 0.1, ""max_iter"": 2000}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__small__frac_0.60,stft_bands__logistic_regression__small,stft_bands,small,"{""bands"": 4, ""window"": 32}",logistic_regression,linear,small,"{""C"": 0.1, ""max_iter"": 2000}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__small__frac_0.80,stft_bands__logistic_regression__small,stft_bands,small,"{""bands"": 4, ""window"": 32}",logistic_regression,linear,small,"{""C"": 0.1, ""max_iter"": 2000}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__small__frac_1.00,stft_bands__logistic_regression__small,stft_bands,small,"{""bands"": 4, ""window"": 32}",logistic_regression,linear,small,"{""C"": 0.1, ""max_iter"": 2000}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__medium__frac_0.20,stft_bands__logistic_regression__medium,stft_bands,medium,"{""bands"": 8, ""window"": 64}",logistic_regression,linear,medium,"{""C"": 1.0, ""max_iter"": 3000}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__medium__frac_0.40,stft_bands__logistic_regression__medium,stft_bands,medium,"{""bands"": 8, ""window"": 64}",logistic_regression,linear,medium,"{""C"": 1.0, ""max_iter"": 3000}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__medium__frac_0.60,stft_bands__logistic_regression__medium,stft_bands,medium,"{""bands"": 8, ""window"": 64}",logistic_regression,linear,medium,"{""C"": 1.0, ""max_iter"": 3000}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__medium__frac_0.80,stft_bands__logistic_regression__medium,stft_bands,medium,"{""bands"": 8, ""window"": 64}",logistic_regression,linear,medium,"{""C"": 1.0, ""max_iter"": 3000}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__medium__frac_1.00,stft_bands__logistic_regression__medium,stft_bands,medium,"{""bands"": 8, ""window"": 64}",logistic_regression,linear,medium,"{""C"": 1.0, ""max_iter"": 3000}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__large__frac_0.20,stft_bands__logistic_regression__large,stft_bands,large,"{""bands"": 16, ""window"": 128}",logistic_regression,linear,large,"{""C"": 10.0, ""max_iter"": 5000}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__large__frac_0.40,stft_bands__logistic_regression__large,stft_bands,large,"{""bands"": 16, ""window"": 128}",logistic_regression,linear,large,"{""C"": 10.0, ""max_iter"": 5000}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__large__frac_0.60,stft_bands__logistic_regression__large,stft_bands,large,"{""bands"": 16, ""window"": 128}",logistic_regression,linear,large,"{""C"": 10.0, ""max_iter"": 5000}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__large__frac_0.80,stft_bands__logistic_regression__large,stft_bands,large,"{""bands"": 16, ""window"": 128}",logistic_regression,linear,large,"{""C"": 10.0, ""max_iter"": 5000}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__logistic_regression__large__frac_1.00,stft_bands__logistic_regression__large,stft_bands,large,"{""bands"": 16, ""window"": 128}",logistic_regression,linear,large,"{""C"": 10.0, ""max_iter"": 5000}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__linear_svm__small__frac_0.20,stft_bands__linear_svm__small,stft_bands,small,"{""bands"": 4, ""window"": 32}",linear_svm,linear_svm,small,"{""C"": 0.1}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__linear_svm__small__frac_0.40,stft_bands__linear_svm__small,stft_bands,small,"{""bands"": 4, ""window"": 32}",linear_svm,linear_svm,small,"{""C"": 0.1}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__linear_svm__small__frac_0.60,stft_bands__linear_svm__small,stft_bands,small,"{""bands"": 4, ""window"": 32}",linear_svm,linear_svm,small,"{""C"": 0.1}",0.6,3407,8a3568eb591e
UT_HAR,stft_bands__linear_svm__small__frac_0.80,stft_bands__linear_svm__small,stft_bands,small,"{""bands"": 4, ""window"": 32}",linear_svm,linear_svm,small,"{""C"": 0.1}",0.8,3407,8a3568eb591e
UT_HAR,stft_bands__linear_svm__small__frac_1.00,stft_bands__linear_svm__small,stft_bands,small,"{""bands"": 4, ""window"": 32}",linear_svm,linear_svm,small,"{""C"": 0.1}",1.0,3407,8a3568eb591e
UT_HAR,stft_bands__linear_svm__medium__frac_0.20,stft_bands__linear_svm__medium,stft_bands,medium,"{""bands"": 8, ""window"": 64}",linear_svm,linear_svm,medium,"{""C"": 1.0}",0.2,3407,8a3568eb591e
UT_HAR,stft_bands__linear_svm__medium__frac_0.40,stft_bands__linear_svm__medium,stft_bands,medium,"{""bands"": 8, ""window"": 64}",linear_svm,linear_svm,medium,"{""C"": 1.0}",0.4,3407,8a3568eb591e
UT_HAR,stft_bands__linear_svm__medium__frac_0.60,stft_bands__linear_svm__medium,stft_bands,medium,"{""bands"": 8, ""window"": 64}",linear_svm,linear_svm,medium,"{""C"": 1.0}",0.6,3407,8a3568eb591e
